HP 8GB 512GB R7 5800H FREEDOS 16.1INC, 0, 19499, VICTUS 16-E1007NT 68S23EA, https://www.trendyol.com/hp/victus-16-e1007nt-amd-ryzen-7-5800h-8gb-512gb-ssd-4gb-rtx-3050ti-16-1-fhd-144-hz-freedos-68s23ea-p-308213886?boutiqueId=614596&merchantId=467452, TRENDYOL
HP 8GB 512GB R7 5800H W11 16.1INC, 0, 30999, OMEN BY 16-C0036NT 5800HX, https://www.trendyol.com/hp/omen-by-16-c0036nt-5-nesil-ryzen-7-5800hx-16gb-512gb-16-1inc-rx6600m-8gb-w11-p-355656854?boutiqueId=61&merchantId=624588, TRENDYOL
HP 8GB 512GB R7 5800U W10 13.3INC, 0.0, 15499, PAVILION AERO 13-BE0004NT, https://www.vatanbilgisayar.com/hp-pavilion-aero-13-be0004nt-amd-ryzen-7-5800h-1-9ghz-8gb-512gb-ssd-13-3-amd-w10.html, VATAN
HP 8GB 512GB R7 5800U W10 13.3INC, 0.0, 15499, PAVILION AERO 13-BE0006NT, https://www.vatanbilgisayar.com/hp-pavilion-aero-13-be0006nt-amd-ryzen-7-5800u-1-9ghz-8gb-512gb-ssd-13-3-amd-w10.html, VATAN
HP 8GB 512GB R7 5800U W11 13.3INC, 0, 14419, PAVILION AERO 13-BE0016NT 54S36EA, https://www.hepsiburada.com/hp-pavilion-aero-13-be0016nt-amd-ryzen-7-5800u-8gb-512gb-ssd-windows-11-home-13-3-ips-tasinabilir-bilgisayar-54s36ea-p-HBCV00001V21N7, HEPSI
HP 8GB 512GB R7 5800U W11 13.3INC, 5.0, 14499, PAVILION AERO 13-BE0017NT, https://www.vatanbilgisayar.com/hp-pavilion-aero-13-be0017nt-5-nesil-ryzen-7-5800u-8gb-512gb-ssd-13-3inc-w11.html, VATAN
HP 8GB 512GB R7 5825U FREEDOS 14INC, 0.0, 13139, 245 G9 6Q8M4ES, https://www.n11.com/urun/hp-245-g9-6q8m4es-r7-5825u-8-gb-512-gb-ssd-14-free-dos-dizustu-bilgisayar-24249996?magaza=kuantumsanal, N11
HP 8GB 512GB R7 5825U FREEDOS 15.6INC, 0.0, 13999, 15S-EQ3000NT 68N32EA, https://www.n11.com/urun/hp-15s-eq3000nt-68n32ea-ryzen-7-5825u-8-gb-512-gb-ssd-156-dizustu-bilgisayar-23785410?magaza=rtmteknoloji, N11
HP 8GB 512GB R7 5825U W11 15.6INC, 5, 11879, 15S-EQ3000NT 68N32EA, https://www.trendyol.com/hp/laptop-15s-eq3000nt-68n32ea-amd-ryzen7-5825u-8gb-ram-512-ssd-15-6-w11-gumus-notebook-p-311744042?boutiqueId=61&merchantId=391109, TRENDYOL
HUAWEI 16GB 1TB I7 12700H W11 16INC, 5, 34899, MATEBOOK 16S, https://www.hepsiburada.com/huawei-matebook-16s-intel-core-i7-12700h-16gb-1tb-ssd-windows-11-home-16-tasinabilir-bilgisayar-p-HBCV00002NKF5W, HEPSI
HUAWEI 16GB 1TB I9 12900H W11 16INC, 0, 40999, MATEBOOK 16S CREF-X9611T, https://www.trendyol.com/huawei/matebook-16s-i9-12900h-16gb-1tb-w11h-16-tasinabilir-bilgisayar-cref-x9611t-p-353594550?boutiqueId=61&merchantId=655835, TRENDYOL
HUAWEI 16GB 1TB I9 12900H W11 16INC, 0.0, 33249, MATEBOOK 16S CREF-X9611T, https://www.n11.com/urun/huawei-matebook-16s-cref-x9611t-i9-12900h-16-gb-1-tb-16-w11h-dizustu-bilgisayar-18539212?magaza=gokkusagibilgisayar, N11
HUAWEI 16GB 1TB I9 12900H W11 16INC, 5, 39000, MATEBOOK 16S, https://www.hepsiburada.com/huawei-matebook-16s-intel-core-i9-12900h-16gb-1tb-ssd-windows-11-home-16-tasinabilir-bilgisayar-p-HBCV00002NKF5U, HEPSI
HUAWEI 16GB 512GB I5 1135G7 W10 14INC, 5.0, 18999, MATEBOOK 14, https://www.vatanbilgisayar.com/huawei-matebook-14-core-i5-1135g7-2-4ghz-16gb-512gb-ssd-14-int-grey.html, VATAN
HUAWEI 16GB 512GB I5 12450H W11 15.6INC, 5, 18599, MATEBOOK D16, https://www.trendyol.com/huawei/matebook-d16-2022-intel-core-i5-12450h-16gb-512gb-ssd-windows11-home-laptop-huawei-tr-garantili-p-320165197?boutiqueId=613344&merchantId=170393, TRENDYOL
HUAWEI 16GB 512GB I5 12450H W11 16INC, 5, 17499, MATEBOOK D16, https://www.hepsiburada.com/huawei-matebook-d16-intel-core-i5-12450h-16gb-512gb-ssd-windows-11-home-16-tasinabilir-bilgisayar-p-HBCV00002NKF5Q, HEPSI
HUAWEI 16GB 512GB I5 12450H W11 16INC, 5.0, 18999, MATEBOOK D16 ROLLEF-W5651D, https://www.n11.com/urun/huawei-matebook-d-16-rollef-w5651d-i5-12450h-16-gb-512-gb-16-w11h-dizustu-bilgisayar-18565038?magaza=huaweiturkiye, N11
HUAWEI 16GB 512GB I5 12700H W10 16.1INC, 0, 19403, MATEBOOK D16, https://www.trendyol.com/huawei/matebook-d16-fullview-ekran-i5-12-nesil-16-gb-ram-512-gb-ssd-p-332346563?boutiqueId=613344&merchantId=112652, TRENDYOL
HUAWEI 16GB 512GB I5 12700H W11 16INC, 5, 19106, MATEBOOK D16, https://www.trendyol.com/huawei/huawei-matebook-d16-windows-11-home-12-nesil-i5-uzay-grisi-16-gb-512gb-ssd-p-320345796?boutiqueId=613344&merchantId=112652, TRENDYOL
HUAWEI 16GB 512GB I7 1165G7 W10P 13.9INC, 5, 30550, MATEBOOK X PRO, https://www.hepsiburada.com/huawei-matebook-x-pro-intel-core-i7-1165g7-16gb-512gb-ssd-windows-10-pro-13-9-fhd-tasinabilir-bilgisayar-p-HBCV0000052RU3, HEPSI
HUAWEI 16GB 512GB I7 1165G7 W11 15.6INC, 5, 19299, MATEBOOK D15, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i7-1165g7-16gb-512gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV00001GBB0E, HEPSI
HUAWEI 16GB 512GB I7 1165G7 W11 15.6INC, 5, 19299, MATEBOOK D15, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i7-1165g7-16gb-512gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV00001GBB0E, HEPSI
HUAWEI 16GB 512GB I7 1165G7 W11 15.6INC, 5, 19899, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-intel-core-i7-1165g7-16gb-512gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-279707179?boutiqueId=61&merchantId=126144, TRENDYOL
HUAWEI 16GB 512GB I7 1165G7 W11 15.6INC, 5.0, 18599, MATEBOOK D15, https://www.n11.com/urun/huawei-matebook-d15-i7-1165g7-16-gb-512-gb-156-w11h-fhd-dizustu-bilgisayar-2764823?magaza=pliples, N11
HUAWEI 16GB 512GB I7 12700H W10 16.1INC, 5, 22995, MATEBOOK D16 512GB16INC, https://www.trendyol.com/huawei/matebook-d16-i7-12700h-16gb-512gb16-gumus-dizustu-bilgisayar-huawei-turkiye-garantili-p-335912812?boutiqueId=61&merchantId=117197, TRENDYOL
HUAWEI 16GB 512GB I7 12700H W11 16INC, 5, 27985, MATEBOOK D16, https://www.hepsiburada.com/huawei-matebook-d16-intel-core-i7-12700h-16gb-512gb-ssd-windows-11-home-16-tasinabilir-bilgisayar-p-HBCV00002NKF5O, HEPSI
HUAWEI 16GB 512GB I7 12700H W11 16INC, 5.0, 22703, MATEBOOK D16 ROLLEF-W7651, https://www.n11.com/urun/huawei-matebook-d-16-rollef-w7651-i7-12700h-16-gb-512-gb-16-w11h-dizustu-bilgisayar-18540445?magaza=tantech, N11
HUAWEI 16GB 512GB R5 4600H W10 14INC, 5, 16999, MATEBOOK 14, https://www.hepsiburada.com/huawei-matebook-14-amd-ryzen-5-4600h-16gb-512gb-ssd-windows-10-home-14-uhd-tasinabilir-bilgisayar-p-HBV000011BAC5, HEPSI
HUAWEI 16GB 512GB R5 4600H W11 16.1INC, 5, 18999, MATEBOOK D16, https://www.trendyol.com/huawei/matebook-d16-amd-ryzen-5-4600h-16gb-512gb-ssd-16-1-gri-oyuncu-laptop-huawei-turkiye-garantili-p-91401863?boutiqueId=613344&merchantId=302769, TRENDYOL
HUAWEI 16GB 512GB R7 5800H W11 16INC, 0, 21699, MATEBOOK 16, https://www.trendyol.com/huawei/matebook-16-5-nesil-ryzen-7-5800h-16gb-512gb-ssd-16inc-w11-p-347593212?boutiqueId=61&merchantId=169540, TRENDYOL
HUAWEI 16GB 512GB R7 5800H W11 16INC, 0.0, 21999, MATEBOOK 16, https://www.vatanbilgisayar.com/huawei-matebook-16-5-nesil-ryzen-7-5800h-16gb-512gb-ssd-16inc-w11.html, VATAN
HUAWEI 16GB 512GB R7 5800H W11 16INC, 5.0, 22899, MATEBOOK 16, https://www.n11.com/urun/huawei-matebook-16-ryzen-7-5800h-16-gb-512-gb-16-w11h-dizustu-bilgisayar-4790654?magaza=fixsmart, N11
HUAWEI 8GB 256GB I3 10110U W10 15.6INC, 0, 12949, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-10-nesil-core-i3-10110u-8gb-256gb-ssd-15-6-w10-p-238788247?boutiqueId=61&merchantId=409439, TRENDYOL
HUAWEI 8GB 256GB I3 10110U W10 15.6INC, 5, 12949, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-intel-core-i3-10110u-p-308681159?boutiqueId=61&merchantId=409439, TRENDYOL
HUAWEI 8GB 256GB I3 10110U W10 15.6INC, 5, 12987, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-i3-10110u-8gb-256gb-ssd-w10-home-15-6-fhd-notebook-cantasi-ve-mouse-p-120381156?boutiqueId=61&merchantId=693117, TRENDYOL
HUAWEI 8GB 256GB I3 10110U W10 15INC, 5, 11999, MATEBOOK D15, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i3-10110u-8gb-256gb-windows-10-home-15-tasinabilir-bilgisayar-p-HBCV00000BDBRV, HEPSI
HUAWEI 8GB 256GB I3 1115G4 W11 15.6INC, 5, 10998, MATEBOOK D15, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i3-1115g4-8gb-256gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV00002F55U1, HEPSI
HUAWEI 8GB 256GB I3 1115G4 W11 15.6INC, 5, 11990, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-intel-core-i3-1115g4-8gb-256gb-ssd-fhd-windows-11-home-p-302313191?boutiqueId=613344&merchantId=141868, TRENDYOL
HUAWEI 8GB 256GB I3 1115G4 W11 15.6INC, 5.0, 13299, MATEBOOK D15, https://www.n11.com/urun/huawei-matebook-d15-i3-1115g4-8-gb-256-gb-ssd-w11h-fhd-dizustu-bilgisayar-5204869?magaza=tantech, N11
HUAWEI 8GB 256GB I5 10210U W10 15.6INC, 5, 13000, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-intel-core-i5-10210u-8-gb-ram-256-gb-ssd-15-6-w10-dizustu-bilgisayar-p-66917566?boutiqueId=613344&merchantId=141868, TRENDYOL
HUAWEI 8GB 256GB I5 1135G7 W10 15.6INC, 5, 11489, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-i5-1135g7-8gb-256gb-ssd-15-6-gri-dizustu-bilgisayar-huawei-turkiye-garantili-p-299082887?boutiqueId=61&merchantId=106202, TRENDYOL
HUAWEI 8GB 256GB I5 1135G7 W11 15.6INC, 0, 11519, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-11-nesil-core-i5-1135g7-8gb-256gb-ssd-15-6inc-w11-p-350156041?boutiqueId=61&merchantId=106202, TRENDYOL
HUAWEI 8GB 256GB I5 1135G7 W11 15.6INC, 4.0, 12999, MATEBOOK D15, https://www.vatanbilgisayar.com/huawei-matebook-d15-11-nesil-core-i5-1135g7-8gb-256gb-ssd-15-6-w11.html, VATAN
HUAWEI 8GB 256GB I5 1135G7 W11 15.6INC, 4.0, 12999, MATEBOOK D15, https://www.vatanbilgisayar.com/huawei-matebook-d15-11-nesil-core-i5-1135g7-8gb-256gb-ssd-15-6-w11.html, VATAN
HUAWEI 8GB 256GB I5 1135G7 W11 15.6INC, 5, 11869, MATEBOOK D15, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i5-1135g7-8gb-256gb-ssd-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV000027P76J, HEPSI
HUAWEI 8GB 512GB I5 10210U W10 14INC, 5, 13680, MATEBOOK D14, https://www.hepsiburada.com/huawei-matebook-d14-2021-intel-core-i5-10210u-8gb-ram-512gb-ssd-windows-10-home-14-fhd-tasinabilir-bilgisayar-p-HBCV000014CCK7, HEPSI
HUAWEI 8GB 512GB I5 10210U W10 14INC, 5, 14789, MATEBOOK D14, https://www.trendyol.com/huawei/matebook-d14-2021-intel-core-i5-10210u-8gb-ram-512gb-ssd-win-10-14-fhd-p-211539220?boutiqueId=61&merchantId=693117, TRENDYOL
HUAWEI 8GB 512GB I5 1135G7 W11 15.6INC, 0, 13661, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-11-nesil-core-i5-1135g7-8gb-512gb-ssd-15-6inc-w11-p-347142184?boutiqueId=61&merchantId=143314, TRENDYOL
HUAWEI 8GB 512GB I5 1135G7 W11 15.6INC, 4.0, 13799, MATEBOOK D15, https://www.vatanbilgisayar.com/huawei-matebook-d15-11-nesil-core-i5-1135g7-8gb-512gb-ssd-15-6inc-w11.html, VATAN
HUAWEI 8GB 512GB I5 1135G7 W11 15.6INC, 4.0, 13799, MATEBOOK D15, https://www.vatanbilgisayar.com/huawei-matebook-d15-11-nesil-core-i5-1135g7-8gb-512gb-ssd-15-6inc-w11.html, VATAN
HUAWEI 8GB 512GB I5 1135G7 W11 15.6INC, 5, 16403, MATEBOOK D15, https://www.hepsiburada.com/huawei-matebook-d15-intel-core-i5-1135g7-8gb-512gb-ssd-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-p-HBCV000022AS0J, HEPSI
HUAWEI 8GB 512GB I5 1135G7 W11 15.6INC, 5.0, 13799, MATEBOOK D15, https://www.vatanbilgisayar.com/huawei-matebook-d15-11-nesil-core-i5-1135g7-8gb-512gb-ssd-15-6-w11.html, VATAN
HUAWEI 8GB 512GB I5 1135G7 W11 15.6INC, 5.0, 13838, MATEBOOK D15, https://www.n11.com/urun/huawei-matebook-d15-i5-1135g7-8-gb-512-gb-156-w11h-fhd-dizustu-bilgisayar-4790661?magaza=ant-bilisim-a-s, N11
HUAWEI 8GB 512GB I5 12450H W11 16INC, 0, 16017, MATEBOOK D16, https://www.trendyol.com/huawei/matebook-d16-12th-gen-intel-core-i5-12450h-processor-8-gb-512-gb-16-w11-notebook-p-331538976?boutiqueId=613344&merchantId=587415, TRENDYOL
HUAWEI 8GB 512GB I5 12450H W11 16INC, 0, 16849, MATEBOOK D16, https://www.trendyol.com/huawei/matebook-d16-12-nesil-core-i5-12450h-8gb-512gb-ssd-16inc-w11-p-347168889?boutiqueId=61&merchantId=169540, TRENDYOL
HUAWEI 8GB 512GB I5 12450H W11 16INC, 0, 17000, MATEBOOK D16, https://www.trendyol.com/huawei/matebook-d16-i5-12450h-8gb-ram-512gb-ssd-16-win-11-laptop-uzay-grisi-p-360596495?boutiqueId=61&merchantId=275331, TRENDYOL
HUAWEI 8GB 512GB I5 12450H W11 16INC, 0.0, 19199, MATEBOOK D16 ROLLEF-W5851, https://www.n11.com/urun/huawei-matebook-d-16-rollef-w5851-i5-12450h-8-gb-512-gb-16-w11h-dizustu-bilgisayar-18565098?magaza=laptopfirsati, N11
HUAWEI 8GB 512GB I5 12450H W11 16INC, 5, 17449, MATEBOOK D16, https://www.hepsiburada.com/huawei-matebook-d16-intel-core-i5-12450h-8gb-512gb-ssd-windows-11-home-16-tasinabilir-bilgisayar-p-HBCV00002NKF5S, HEPSI
HUAWEI 8GB 512GB I5 12450H W11 16INC, 5.0, 16999, MATEBOOK D16, https://www.vatanbilgisayar.com/huawei-matebook-d16-12-nesil-core-i5-12450h-8gb-512gb-ssd-16inc-w11.html, VATAN
HUAWEI 8GB 512GB I5 12450H W11 16INC, 5.0, 16999, MATEBOOK D16, https://www.vatanbilgisayar.com/huawei-matebook-d16-12-nesil-core-i5-12450h-8gb-512gb-ssd-16inc-w11.html, VATAN
HUAWEI 8GB 512GB R5 4600H W10 16.1INC, 5, 16317, MATEBOOK D16, https://www.hepsiburada.com/huawei-matebook-d-16-amd-ryzen-5-4600h-8gb-512gb-ssd-windows-10-home-16-1-fhd-tasinabilir-bilgisayar-p-HBCV000000CC8P, HEPSI
HUAWEI 8GB 512GB R5 4600H W10 16.1INC, 5, 16829, MATEBOOK D16, https://www.trendyol.com/huawei/matebook-d16-amd-ryzen-5-4600h-8gb-512gb-ssd-windows-10-home-16-1-fhd-tasinabilir-bilgisayar-p-90685117?boutiqueId=613344&merchantId=195067, TRENDYOL
HUAWEI 8GB 512GB R5 5500U W11 15.6INC, 5, 12498, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-amd-ryzen-5-5500u-8gb-512gb-ssd-gri-dizustu-bilgisayar-huawei-turkiye-garantili-p-235294620?boutiqueId=614790&merchantId=968, TRENDYOL
HUAWEI 8GB 512GB R5 5500U W11 15.6INC, 5, 12498, MATEBOOK D15, https://www.trendyol.com/huawei/matebook-d15-amd-ryzen-5-5500u-8gb-512gb-ssd-gri-dizustu-bilgisayar-huawei-turkiye-garantili-p-235294620?boutiqueId=614790&merchantId=968, TRENDYOL
HUAWEI 8GB 512GB R5 5500U W11 15.6INC, 5, 12499, MATEBOOK D15, https://www.hepsiburada.com/huawei-matebook-d15-amd-ryzen-5-5500u-8gb-512gb-ssd-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-p-HBCV00001D68DN, HEPSI
HUAWEI 8GB 512GB R5 5500U W11 15.6INC, 5, 12499, MATEBOOK D15, https://www.hepsiburada.com/huawei-matebook-d15-amd-ryzen-5-5500u-8gb-512gb-ssd-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-p-HBCV00001D68DN, HEPSI
HUAWEI 8GB 512GB R5 5500U W11 15.6INC, 5.0, 12479, MATEBOOK D15, https://www.n11.com/urun/huawei-matebook-d15-ryzen-5-5500u-8-gb-512-gb-ssd-156-w11h-fhd-dizustu-bilgisayar-2526404?magaza=websiniall, N11
LENOVO 12GB 128GB I3 1115G4 FREEDOS 15.6INC, 0.0, 9165, V15 G2 ITL 82KB0008TX003, https://www.n11.com/urun/lenovo-v15-g2-itl-82kb0008tx003-i3-1115g4-12-gb-128-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-18868385?magaza=victory, N11
LENOVO 12GB 128GB I3 1115G4 W11 15.6INC, 0.0, 10935, V15 G2 ITL 82KB0008TX012, https://www.n11.com/urun/lenovo-v15-g2-itl-82kb0008tx012-i3-1115g4-12-gb-128-gb-ssd-156-w11h-fhd-dizustu-bilgisayar-18868448?magaza=victory, N11
LENOVO 12GB 128GB I5 1035G1 FREEDOS 15.6INC, 5, 13899, V15 82C500NTTX, https://www.trendyol.com/lenovo/v15-i5-1035g1-15-6-12gb-128ssd-1tb-mx330-2gb-82c500nttx-p-77930831?boutiqueId=613344&merchantId=106529, TRENDYOL
LENOVO 12GB 128GB I5 1135G7 W11P 15.6INC, 0.0, 16592, IDEAPAD L3 15ITL6 82HL009KTX089, https://www.n11.com/urun/lenovo-ideapad-l3-15itl6-82hl009ktx089-i5-1135g7-12-gb-120-gb-ssd-156-w11p-dizustu-bilgisayar-2763187?magaza=victory, N11
LENOVO 12GB 128GB I5 1135G7 W11P 15.6INC, 0.0, 16592, IDEAPAD L3 15ITL6 82HL009KTX094, https://www.n11.com/urun/lenovo-ideapad-l3-15itl6-82hl009ktx094-i5-1135g7-12-gb-128-gb-ssd-156-w11p-dizustu-bilgisayar-2763192?magaza=victory, N11
LENOVO 12GB 1TB I5 10210U W10 15.6INC, 0, 14478, IDEAPAD L3 81Y30016TX04, https://www.trendyol.com/lenovo/ideapad-l3-81y30016tx04-i5-10210u-12gb-1tbssd-mx130-15-6-hd-w10h-tasinabilir-bilgisayar-p-366973958?boutiqueId=614908&merchantId=106664, TRENDYOL
LENOVO 12GB 1TB I5 10300H FREEDOS 15.6INC, 0, 25529, CREATOR 5 82D4002LTXZ17, https://www.trendyol.com/lenovo/creator-5-82d4002ltxz17-i5-10300h-12gb-1tb-256gb-ssd-gtx-1650-dos-15-6-fhd-p-104878330?boutiqueId=613344&merchantId=109354, TRENDYOL
LENOVO 12GB 1TB I5 10300H FREEDOS 15.6INC, 0, 26358, CREATOR 5 82D4002LTXZ21, https://www.trendyol.com/lenovo/creator-5-82d4002ltxz21-i5-10300h-12gb-1tb-512gb-ssd-gtx-1650-dos-15-6-fhd-p-104932408?boutiqueId=613344&merchantId=109354, TRENDYOL
LENOVO 12GB 1TB I5 10300H W10 15.6INC, 0, 26714, CREATOR 5 82D4002LTXZ51, https://www.trendyol.com/lenovo/creator-5-82d4002ltxz51-i5-10300h-12gb-1tb-512gb-ssd-gtx-1650-w10h-15-6-fhd-p-109608807?boutiqueId=613344&merchantId=109354, TRENDYOL
LENOVO 12GB 1TB I5 1035G1 W10 15.6INC, 0.0, 20029, 82C500R1TX28, https://www.n11.com/urun/lenovo-82c500r1tx28-i5-1035g1-12-gb-1-tb-ssd-2-gb-mx330-156-w10h-dizustu-bilgisayar-1810519?magaza=victory, N11
LENOVO 12GB 1TB I5 1135G7 FREEDOS 14INC, 0, 12449, V14 G2 ITL 82KA0026TXR10, https://www.hepsiburada.com/lenovo-v14-g2-itl-intel-core-i5-1135g7-12gb-1tb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-82ka0026txr10-p-HBCV00001XJRB2, HEPSI
LENOVO 12GB 1TB I5 1135G7 FREEDOS 14INC, 0.0, 12549, V14 G2 ITL 82KA0026TXK10, https://www.n11.com/urun/lenovo-v14-g2-itl-82ka0026txk10-i5-1135g7-12-gb-1-tb-ssd-14-free-dos-fhd-dizustu-bilgisayar-3198729?magaza=bisistem, N11
LENOVO 12GB 1TB I5 1135G7 W10 14INC, 0, 28889, THINKBOOK YOGA 14S 20WE004KTX-H3, https://www.trendyol.com/lenovo/thinkbook-yoga-14s-intel-core-i5-1135g7-12gb-1tb-ssd-windows-10-home-14-fhd-20we004ktx-h3-p-329771241?boutiqueId=613344&merchantId=106536, TRENDYOL
LENOVO 12GB 1TB I5 1135G7 W10 17.3INC, 5, 13399, VW1082KA0027TX04, https://www.hepsiburada.com/lenovo-vwindows-10-home-82ka0027tx04-intel-core-i5-1135g7-12-gb-1-tb-ssd-windows-10-home-fhd-tasinabilir-bilgisayar-p-HBCV00002VL995, HEPSI
LENOVO 12GB 1TB I5 1135G7 W10P 14INC, 0, 28999, THINKBOOK YOGA 14S 20WE004KTX-W3, https://www.trendyol.com/lenovo/thinkbook-yoga-14s-intel-core-i5-1135g7-12gb-1tb-ssd-windows-10-pro-14-fhd-20we004ktx-w3-p-329454408?boutiqueId=613344&merchantId=106536, TRENDYOL
LENOVO 12GB 1TB I5 1135G7 W11 14INC, 0, 18339, V14 G2 ITL 82KA00ECTX043, https://www.hepsiburada.com/lenovo-v14-g2-itl-intel-core-i5-1135g7-12-gb-1-tb-ssd-mx350-2gb-windows-11-home-14-fhd-tasinabilir-bilgisayar-82ka00ectx043-p-HBCV00002DL9BX, HEPSI
LENOVO 12GB 1TB I5 1135G7 W11P 15.6INC, 0.0, 18494, IDEAPAD L3 15ITL6 82HL009KTX124, https://www.n11.com/urun/lenovo-ideapad-l3-15itl6-82hl009ktx124-i5-1135g7-12-gb-1-tb-ssd-156-w11p-dizustu-bilgisayar-2763224?magaza=victory, N11
LENOVO 12GB 1TB I7 1165G7 W11 17.3INC, 0, 31999, IDEAPAD 3 82H900BNTX05, https://www.trendyol.com/lenovo/ideapad-3-82h900bntx05-i7-1165g7-12gb-1tb-512ssd-mx350-17-3-fullhd-w11h-tasinabilir-bilgisay-p-368406071?boutiqueId=61&merchantId=106664, TRENDYOL
LENOVO 12GB 1TB R3 3150U FREEDOS 15.6INC, 5, 8849, V15 82C70064TX08 GOLD, https://www.trendyol.com/lenovo/v15-82c70064tx08-gold-3150u-12gb-1tb-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-95841228?boutiqueId=613344&merchantId=409439, TRENDYOL
LENOVO 12GB 1TB R3 5300U FREEDOS 14INC, 0, 8798, V14 82KC000QTX09, https://www.trendyol.com/lenovo/v14-82kc000qtx09-ryzen3-5300u-12gb-1tb-512ssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-322907296?boutiqueId=614908&merchantId=106664, TRENDYOL
LENOVO 12GB 1TB R3 5300U FREEDOS 14INC, 5, 7739, V14 82KC000QTX08, https://www.trendyol.com/lenovo/v14-82kc000qtx08-ryzen3-5300u-12gb-1tb-256ssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-322907260?boutiqueId=61&merchantId=109239, TRENDYOL
LENOVO 12GB 1TB R3 5300U FREEDOS 14INC, 5, 7739, V14 82KC000QTX08, https://www.trendyol.com/lenovo/v14-82kc000qtx08-ryzen3-5300u-12gb-1tb-256ssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-322907260?boutiqueId=61&merchantId=109239, TRENDYOL
LENOVO 12GB 1TB R5 5500U W10 15.6INC, 0.0, 14950, V15 G2 ALC 82KD000JTX05, https://www.n11.com/urun/lenovo-v15-g2-alc-82kd000jtx05-ryzen-5-5500u-12-gb-1-tb-ssd-156-w10h-fhd-dizustu-bilgisayar-2175487?magaza=tezbilgisayar, N11
LENOVO 12GB 1TB R7 3700U W10 15.6INC, 0, 14000, IDEAPAD 3 81W1005RTX2, https://www.trendyol.com/lenovo/ideapad-3-amd-ryzen-7-3700u-12gb-1tb-ssd-win10-home-15-6-fhd-t-bilgisayar-81w1005rtx2-p-348011334?boutiqueId=613344&merchantId=668931, TRENDYOL
LENOVO 12GB 1TB R7 4700U FREEDOS 15.6INC, 0, 28345, THINKPAD E15 20T8001STXA10, https://www.trendyol.com/lenovo/thinkpad-e15-amd-ryzen-7-4700u-12gb-1tb-ssd-freedos-15-6-fhd-20t8001stxa10-p-164805124?boutiqueId=613344&merchantId=155616, TRENDYOL
LENOVO 12GB 1TB R7 4700U W10P 15.6INC, 0, 30229, THINKPAD E15 20T8001STXA26, https://www.trendyol.com/lenovo/thinkpad-e15-amd-ryzen-7-4700u-12gb-1tb-ssd-windows-10-pro-15-6-fhd-20t8001stxa26-p-165035480?boutiqueId=613344&merchantId=155616, TRENDYOL
LENOVO 12GB 1TB R7 5700U FREEDOS 14INC, 0, 20999, THINKPAD E14 G3 20Y7004ETX017, https://www.hepsiburada.com/lenovo-thinkpad-e14-gen-3-amd-ryzen-7-5700u-12-gb-1-tb-ssd-256-gb-ssd-freedos-14-fhd-20y7004etx017-tasinabilir-bilgisayar-p-HBCV00000S95HZ, HEPSI
LENOVO 12GB 1TB R7 5700U W10P 14INC, 0.0, 21599, THINKPAD E14 G3 20Y7004ETX055, https://www.n11.com/urun/lenovo-thinkpad-e14-g3-20y7004etx055-r7-5700u-12-gb-1-tb-ssd-14-w10p-fhd-dizustu-bilgisayar-2148629?magaza=thbilisim, N11
LENOVO 12GB 1TB R7 5700U W10P 15.6INC, 0.0, 14906, IDEAPAD 3 15ALC6 82KU00VNTXA79, https://www.n11.com/urun/lenovo-ideapad-3-15alc6-82ku00vntxa79-r7-5700u-12-gb-1-tb-ssd-156-w10p-dizustu-bilgisayar-17297323?magaza=arcadia-bilisim, N11
